,id,price,neighbourhood_group_cleansed,latitude,longitude,bathrooms,availability_30,beds,bedrooms,review_scores_value,bed_type,minimum_nights,maximum_nights,availability_365,property_type,is_business_travel_ready,cleaning_fee,room_type,square_feet,guests_included
20505,27367056,$75.00,Mitte,52.537876020308715,13.382737882813444,1.0,0,2.0,1.0,9.0,Real Bed,2,5,190,Apartment,f,$25.00,Private room,,1
10014,14974548,$170.00,Mitte,52.53006123577834,13.385362014148992,2.0,2,2.0,2.0,10.0,Real Bed,7,100,131,Apartment,f,$40.00,Entire home/apt,,1
12278,18156075,$90.00,Pankow,52.5303439923207,13.4183393970591,1.0,0,1.0,1.0,,Real Bed,4,5,0,Apartment,f,,Entire home/apt,,1
22410,29727042,$35.00,Friedrichshain-Kreuzberg,52.507198943165044,13.453525159267613,1.0,29,1.0,1.0,,Real Bed,1,30,364,Apartment,f,,Private room,,1
15088,20943135,$33.00,Friedrichshain-Kreuzberg,52.51359939294402,13.46795604253841,1.0,0,1.0,1.0,10.0,Real Bed,3,30,0,Apartment,f,$13.00,Private room,,1
18375,24154046,$25.00,Lichtenberg,52.51225877239048,13.528552560230393,1.0,21,1.0,1.0,10.0,Real Bed,3,30,77,Townhouse,f,$15.00,Private room,,1
21890,29094992,$50.00,Mitte,52.51106314041213,13.393209333685105,1.0,2,2.0,1.0,10.0,Real Bed,2,1125,57,Apartment,f,$10.00,Private room,,1
5141,7611538,$165.00,Tempelhof - Schöneberg,52.4888727170693,13.352239188276274,1.5,25,1.0,1.0,10.0,Real Bed,6,88,175,Apartment,f,$30.00,Entire home/apt,,2
11814,17590424,$53.00,Pankow,52.5359281302805,13.423136836349634,1.0,0,2.0,2.0,,Real Bed,1,1125,0,Apartment,f,,Entire home/apt,,1
21090,28079580,$30.00,Lichtenberg,52.50724660122654,13.510596691596081,1.0,0,1.0,1.0,10.0,Real Bed,1,22,1,Apartment,f,$15.00,Private room,,1
3450,5244579,$33.00,Mitte,52.55112236586767,13.383109274119189,1.0,0,1.0,1.0,9.0,Futon,14,25,251,Apartment,f,$14.00,Private room,,1
16589,22265499,$15.00,Steglitz - Zehlendorf,52.42077137861092,13.29639755972894,2.0,0,2.0,1.0,,Real Bed,1,1125,0,Hostel,f,,Private room,,1
13156,19203524,$50.00,Charlottenburg-Wilm.,52.50680904529511,13.314756061224045,1.0,0,2.0,1.0,10.0,Real Bed,2,7,0,Apartment,f,,Entire home/apt,,2
2749,4149532,$30.00,Lichtenberg,52.51632699927453,13.485165599888356,1.0,6,1.0,1.0,10.0,Real Bed,24,1125,121,Apartment,f,,Private room,,2
18233,23987147,$55.00,Mitte,52.53685441989247,13.396622065437477,1.0,0,1.0,1.0,9.0,Real Bed,4,10,220,Apartment,f,,Private room,,1
12707,18718895,$48.00,Tempelhof - Schöneberg,52.481078989040185,13.358627142950773,1.0,0,1.0,1.0,10.0,Real Bed,2,7,0,Apartment,f,$35.00,Private room,,1
13131,19169465,$50.00,Mitte,52.52929133071286,13.38706801353622,1.0,0,1.0,1.0,9.0,Real Bed,3,4,0,Apartment,f,,Private room,,1
12251,18135283,$18.00,Tempelhof - Schöneberg,52.47002553672987,13.343058114507507,1.0,0,1.0,1.0,10.0,Real Bed,4,1125,0,Apartment,f,,Private room,,1
10179,15229968,$34.00,Pankow,52.5519963250712,13.4648114696794,1.0,0,2.0,1.0,10.0,Real Bed,2,15,0,Apartment,f,$0.00,Entire home/apt,,2
5810,8268594,$60.00,Neukölln,52.482860889978674,13.429380615105428,1.0,0,1.0,0.0,6.0,Real Bed,2,1125,0,Apartment,f,$30.00,Entire home/apt,,1
5634,8063918,$26.00,Mitte,52.52951335417631,13.351702033269627,1.0,3,1.0,1.0,9.0,Real Bed,4,40,3,Apartment,f,$10.00,Private room,,1
11580,17309164,$50.00,Friedrichshain-Kreuzberg,52.493491383903205,13.421358745022507,1.0,0,1.0,1.0,10.0,Real Bed,10,20,0,Apartment,f,,Entire home/apt,,1
13926,19964420,$89.00,Pankow,52.54651704108324,13.41151454084715,1.0,0,1.0,0.0,10.0,Real Bed,1,5,0,Apartment,f,$30.00,Entire home/apt,,1
21601,28758351,$45.00,Friedrichshain-Kreuzberg,52.492602383669684,13.39524334750242,1.0,5,1.0,1.0,,Real Bed,2,1125,48,Apartment,f,$0.00,Private room,,1
1380,1721125,$45.00,Mitte,52.53652353142097,13.397970854936775,1.0,0,1.0,1.0,10.0,Real Bed,2,1125,301,Apartment,f,$20.00,Entire home/apt,,1
20998,27972392,$130.00,Friedrichshain-Kreuzberg,52.52064520517428,13.446665753644053,1.0,28,1.0,1.0,9.0,Real Bed,3,1125,88,Apartment,f,$20.00,Entire home/apt,,1
14901,20799798,$30.00,Pankow,52.53894628245109,13.41299755257101,1.0,0,1.0,1.0,10.0,Real Bed,2,8,0,Apartment,f,$15.00,Private room,,1
3832,5871746,$35.00,Tempelhof - Schöneberg,52.4796924475451,13.3603962211854,1.0,0,1.0,1.0,,Real Bed,1,1125,0,Apartment,f,$10.00,Private room,,1
21099,28093659,$109.00,Pankow,52.54716810033656,13.410750301074524,1.0,6,3.0,2.0,10.0,Real Bed,1,70,25,Apartment,f,$30.00,Entire home/apt,,4
4776,7277758,$51.00,Mitte,52.52704782663821,13.410531104397204,1.0,0,1.0,1.0,9.0,Real Bed,2,1125,0,Apartment,f,$13.00,Private room,,1
4276,6640108,$39.00,Tempelhof - Schöneberg,52.484392753337964,13.358919547017145,1.5,0,1.0,1.0,8.0,Real Bed,4,1125,0,Apartment,f,$10.00,Private room,,1
4958,7465393,$16.00,Neukölln,52.46116596436735,13.43445417978041,1.0,0,1.0,1.0,10.0,Real Bed,7,8,8,Apartment,f,$0.00,Private room,,1
22102,29381983,$150.00,Mitte,52.52799510064013,13.396433239167711,1.0,0,2.0,1.0,,Real Bed,3,1125,4,Apartment,f,$10.00,Private room,,1
21903,29110962,$130.00,Charlottenburg-Wilm.,52.52318325464734,13.240489620603915,1.0,24,1.0,0.0,,Real Bed,2,1125,174,Apartment,f,,Entire home/apt,,1
16662,22314560,$50.00,Treptow - Köpenick,52.44614448847064,13.502763622326656,1.0,30,2.0,2.0,9.0,Real Bed,1,14,83,Apartment,f,$5.00,Entire home/apt,,1
7415,10828723,$49.00,Friedrichshain-Kreuzberg,52.50276144050638,13.39368379473818,1.5,0,1.0,1.0,10.0,Real Bed,30,1125,0,Apartment,f,$15.00,Private room,,1
3252,4885565,$95.00,Tempelhof - Schöneberg,52.47200224198306,13.329586396747516,1.0,0,1.0,2.0,10.0,Real Bed,1,1125,0,Apartment,f,,Entire home/apt,,1
19125,25308165,$35.00,Tempelhof - Schöneberg,52.49270857358526,13.344818974860642,1.0,2,1.0,1.0,10.0,Real Bed,3,1125,171,Apartment,f,$25.00,Private room,,2
16673,22320312,$80.00,Charlottenburg-Wilm.,52.49552409036482,13.305180247591734,1.0,0,2.0,1.0,,Real Bed,90,1125,309,Loft,f,$200.00,Entire home/apt,,2
21849,29047676,$47.00,Pankow,52.5465070677774,13.411993689354516,2.0,29,1.0,3.0,10.0,Real Bed,3,19,89,Apartment,f,$50.00,Private room,,1
20086,26777279,$88.00,Friedrichshain-Kreuzberg,52.48998779416425,13.410550603011586,1.0,0,1.0,1.0,9.0,Real Bed,1,1125,0,Apartment,f,$20.00,Entire home/apt,,1
14300,20274962,$100.00,Charlottenburg-Wilm.,52.512383151567605,13.233717787726741,2.0,22,2.0,1.0,9.0,Real Bed,3,1125,336,Condominium,f,$100.00,Entire home/apt,,1
15523,21350965,$99.00,Neukölln,52.46980606652328,13.426108795674276,1.0,0,2.0,2.0,10.0,Real Bed,4,1125,100,Apartment,f,$0.00,Entire home/apt,,2
14270,20240913,$44.00,Mitte,52.53605549186623,13.396093732198606,1.0,0,1.0,0.0,10.0,Real Bed,1,1125,0,Apartment,f,,Entire home/apt,,1
12327,18218700,$55.00,Friedrichshain-Kreuzberg,52.50060919266826,13.438851754825398,1.0,0,1.0,2.0,10.0,Real Bed,4,1125,0,Apartment,f,,Private room,,1
11546,17263332,$20.00,Tempelhof - Schöneberg,52.46491786471885,13.32737601971851,1.0,0,1.0,1.0,10.0,Real Bed,20,60,0,Apartment,f,$0.00,Private room,,1
15639,21456676,$84.00,Mitte,52.51015384689751,13.391497800853488,1.0,10,2.0,1.0,9.0,Real Bed,2,30,155,Apartment,f,$20.00,Entire home/apt,,1
15042,20907330,$38.00,Mitte,52.5523511233624,13.389606610154829,1.0,0,1.0,1.0,,Real Bed,3,29,0,Apartment,f,$12.00,Private room,,1
14208,20198005,$94.00,Friedrichshain-Kreuzberg,52.51072270685069,13.473680503637954,1.0,0,2.0,2.0,8.0,Real Bed,3,1125,0,Apartment,f,,Entire home/apt,,3
2468,3771794,$90.00,Pankow,52.53267626240899,13.422223519481294,1.0,17,1.0,1.0,9.0,Real Bed,3,1125,336,Condominium,f,$20.00,Entire home/apt,,2
20188,26917163,$65.00,Friedrichshain-Kreuzberg,52.49257422987121,13.44044813727916,1.0,0,1.0,1.0,10.0,Real Bed,1,3,24,Apartment,f,$0.00,Entire home/apt,,1
16654,22306128,$80.00,Mitte,52.52746178427867,13.388572975427765,1.0,0,1.0,2.0,10.0,Real Bed,3,1125,90,Apartment,f,$28.00,Entire home/apt,,2
11757,17514327,$59.00,Friedrichshain-Kreuzberg,52.500591476054105,13.410596647502052,1.0,29,1.0,4.0,7.0,Real Bed,20,1125,364,Apartment,f,$36.00,Private room,,1
13869,19919277,$25.00,Steglitz - Zehlendorf,52.441929624094065,13.284087405079598,1.0,0,1.0,1.0,10.0,Real Bed,7,90,0,Apartment,f,$0.00,Private room,,1
16998,22674546,$20.00,Neukölln,52.447980962474716,13.44940384648778,1.0,0,2.0,2.0,10.0,Real Bed,10,14,15,Townhouse,f,,Entire home/apt,,1
9583,14257187,$50.00,Mitte,52.52434756884488,13.385260880460924,1.0,0,1.0,1.0,10.0,Real Bed,1,1125,0,Apartment,f,$15.00,Private room,,1
6696,9719898,$36.00,Mitte,52.53979080098199,13.369791996027839,1.0,6,1.0,1.0,9.0,Real Bed,30,1125,341,Serviced apartment,f,$100.00,Entire home/apt,,1
3180,4809108,$59.00,Mitte,52.52941891236257,13.40279797992287,,23,,1.0,9.0,Real Bed,3,20,358,Apartment,f,$50.00,Private room,,1
15089,20943832,$80.00,Mitte,52.5323911030445,13.379723670030264,1.0,4,2.0,0.0,9.0,Real Bed,3,1125,304,Apartment,f,$30.00,Entire home/apt,,2
17806,23520196,$224.00,Mitte,52.523896336985324,13.379153503573942,1.5,18,3.0,3.0,9.0,Real Bed,5,180,125,Apartment,f,$90.00,Entire home/apt,,4
8275,12162674,$50.00,Neukölln,52.46954217811118,13.432683384429762,1.0,0,1.0,1.0,10.0,Real Bed,2,1125,0,Apartment,f,$20.00,Entire home/apt,,2
9065,13667915,$47.00,Mitte,52.53320231320297,13.339856539533862,1.0,29,2.0,1.0,9.0,Real Bed,90,1125,358,Apartment,f,$45.00,Entire home/apt,,3
11030,16484124,$81.00,Pankow,52.54063752569623,13.425081994154745,1.0,0,1.0,1.0,8.0,Real Bed,2,7,0,Apartment,f,,Entire home/apt,,1
20113,26807658,$320.00,Mitte,52.51378781114258,13.387015701202841,2.0,21,2.0,1.0,9.0,Real Bed,3,90,155,Serviced apartment,f,$100.00,Entire home/apt,,2
4557,6999156,$35.00,Neukölln,52.47375337863181,13.440113755363493,1.0,0,1.0,1.0,,Real Bed,100,130,0,Apartment,f,$0.00,Private room,,2
7812,11518562,$40.00,Charlottenburg-Wilm.,52.479798841629524,13.268088516144376,2.0,26,1.0,1.0,10.0,Real Bed,1,1125,288,Apartment,f,$25.00,Private room,,1
12839,18854757,$97.00,Pankow,52.54975258338456,13.41943890728307,1.0,0,2.0,1.0,10.0,Real Bed,2,1125,0,Apartment,f,$35.00,Entire home/apt,,2
6297,9102068,$27.00,Mitte,52.51961444840829,13.425403358250973,1.0,0,1.0,1.0,,Couch,1,1125,0,Apartment,f,,Private room,,1
22391,29703842,$86.00,Friedrichshain-Kreuzberg,52.51192500057226,13.46705381227046,1.0,0,3.0,2.0,,Real Bed,56,70,330,Apartment,f,$50.00,Entire home/apt,,1
14534,20494881,$119.00,Lichtenberg,52.54616920860631,13.490899051374454,1.5,14,2.0,2.0,10.0,Real Bed,6,7,122,Condominium,f,$0.00,Entire home/apt,,1
22213,29504874,$32.00,Pankow,52.537675477842576,13.410536755449893,1.0,8,1.0,1.0,,Real Bed,5,1125,10,Apartment,f,,Private room,,1
1132,1300487,$40.00,Friedrichshain-Kreuzberg,52.51338189646961,13.473078406528787,1.0,4,1.0,1.0,10.0,Airbed,3,1125,154,Apartment,f,,Private room,,1
10642,16059565,$110.00,Friedrichshain-Kreuzberg,52.50484267841868,13.387407152080279,1.0,16,2.0,1.0,9.0,Real Bed,3,1125,293,Apartment,f,$20.00,Entire home/apt,,1
10521,15884562,$135.00,Charlottenburg-Wilm.,52.48898246223974,13.3152348855329,1.0,0,2.0,1.0,9.0,Real Bed,3,1125,222,Apartment,f,$85.00,Entire home/apt,,1
19705,26256350,$23.00,Tempelhof - Schöneberg,52.4451841440751,13.373972537321169,1.0,0,1.0,1.0,10.0,Real Bed,4,20,0,Apartment,f,$15.00,Private room,,1
21630,28776573,$80.00,Pankow,52.544439701431564,13.41185416248062,1.0,2,2.0,1.0,,Real Bed,1,1125,256,Pension (South Korea),f,,Private room,,3
2871,4355538,$35.00,Steglitz - Zehlendorf,52.41195578772804,13.266353921364448,2.5,29,5.0,2.0,9.0,Real Bed,1,365,364,House,f,$25.00,Private room,,1
12996,19009203,$130.00,Neukölln,52.464539147298574,13.434867171404779,1.0,0,2.0,2.0,10.0,Real Bed,3,1125,0,Apartment,f,$32.00,Entire home/apt,,2
1772,2394841,$55.00,Mitte,52.522797097539254,13.407900812184826,1.0,1,2.0,2.0,10.0,Real Bed,3,30,24,Apartment,f,$20.00,Private room,,1
10593,16008979,$44.00,Neukölln,52.48569502435952,13.427387800287617,1.0,4,2.0,1.0,10.0,Real Bed,4,1125,19,Apartment,f,$0.00,Entire home/apt,,1
1913,2654121,$105.00,Neukölln,52.47176606433546,13.426351330967544,1.5,0,6.0,3.0,10.0,Real Bed,2,1125,7,Apartment,f,$40.00,Entire home/apt,,2
14212,20199706,$90.00,Pankow,52.549769067274205,13.461160303326187,1.0,0,5.0,2.0,,Real Bed,5,10,0,Apartment,f,$80.00,Entire home/apt,,1
9256,13887432,$30.00,Tempelhof - Schöneberg,52.492279798503425,13.368262977992265,1.0,0,1.0,1.0,10.0,Real Bed,1,1125,0,Apartment,f,$30.00,Private room,,1
12602,18590937,$45.00,Neukölln,52.47728176746208,13.423479042438874,1.0,0,1.0,1.0,10.0,Real Bed,1,1125,279,Apartment,f,$20.00,Private room,,1
14188,20184886,$39.00,Pankow,52.55364028880235,13.416902490754731,1.0,0,1.0,1.0,9.0,Real Bed,3,1125,0,Other,f,$12.00,Private room,,1
15417,21248407,$50.00,Pankow,52.56547678422238,13.410073694788935,1.0,27,1.0,1.0,9.0,Real Bed,1,3,87,Apartment,f,$0.00,Private room,,1
18545,24449046,$29.00,Charlottenburg-Wilm.,52.48599370041086,13.262436354392667,1.0,2,1.0,1.0,10.0,Real Bed,3,8,249,Apartment,f,$7.00,Private room,,1
1105,1273287,$65.00,Charlottenburg-Wilm.,52.505913628716876,13.289790825114874,1.0,0,2.0,1.0,9.0,Real Bed,3,365,82,Apartment,f,$30.00,Entire home/apt,,2
17076,22758068,$20.00,Mitte,52.539746538960884,13.348857999351836,1.0,0,1.0,1.0,10.0,Real Bed,7,10,0,Apartment,f,$10.00,Private room,,1
20027,26729589,$20.00,Friedrichshain-Kreuzberg,52.49150471811948,13.378277799240365,1.0,0,1.0,1.0,,Real Bed,31,62,293,Apartment,f,,Private room,,1
4956,7459750,$33.00,Friedrichshain-Kreuzberg,52.513772940314595,13.436662114359095,1.0,0,1.0,1.0,8.0,Real Bed,2,16,0,Apartment,f,$10.00,Private room,,1
8307,12227751,$50.00,Mitte,52.5076723890804,13.422956259343355,1.0,7,2.0,1.0,9.0,Real Bed,3,1125,54,Apartment,f,$50.00,Entire home/apt,,2
21916,29117399,$59.00,Friedrichshain-Kreuzberg,52.489220512876656,13.419067297328622,1.0,0,1.0,1.0,10.0,Real Bed,2,1125,6,Apartment,f,$0.00,Entire home/apt,,1
3696,5659805,$48.00,Tempelhof - Schöneberg,52.496173476714276,13.351559262635329,1.0,4,1.0,1.0,10.0,Pull-out Sofa,1,1125,4,Apartment,f,$30.00,Private room,,1
7778,11460569,$28.00,Friedrichshain-Kreuzberg,52.506967682991345,13.455814515426395,1.0,0,1.0,1.0,,Real Bed,5,30,35,Apartment,f,,Private room,,1
19221,25448719,$37.00,Spandau,52.53659771673133,13.182517297874469,1.0,0,3.0,2.0,,Real Bed,30,180,331,Apartment,f,$50.00,Entire home/apt,,1
628,671958,$45.00,Charlottenburg-Wilm.,52.48814591295801,13.323225858132892,1.0,4,1.0,1.0,10.0,Real Bed,1,7,227,Apartment,f,,Private room,0.0,1
2451,3738353,$75.00,Mitte,52.524795645112846,13.410207499574051,1.0,24,2.0,2.0,9.0,Real Bed,3,10,84,Apartment,f,$35.00,Private room,,2
20709,27621598,$32.00,Tempelhof - Schöneberg,52.48621732360702,13.343053380953135,1.0,0,2.0,1.0,10.0,Real Bed,1,3,0,Apartment,f,,Private room,,1
22508,29817383,$70.00,Pankow,52.552250079278956,13.410903672075898,1.0,22,2.0,1.0,,Real Bed,1,1125,350,Apartment,f,$0.00,Entire home/apt,,1
2176,3314419,$30.00,Treptow - Köpenick,52.398333348762314,13.529833301951426,1.0,12,2.0,1.0,9.0,Real Bed,2,30,41,Guesthouse,f,$15.00,Entire home/apt,,1
19264,25504213,$60.00,Mitte,52.54249028779541,13.351871733124742,1.0,0,1.0,1.0,8.0,Real Bed,7,1125,0,Apartment,f,$0.00,Entire home/apt,,1
2787,4201970,$39.00,Neukölln,52.47684563258577,13.421037811630194,1.0,3,1.0,1.0,9.0,Real Bed,2,30,330,Apartment,f,$25.00,Private room,,1
12297,18176402,$40.00,Lichtenberg,52.48569830561805,13.527617441708484,1.0,0,1.0,1.0,10.0,Real Bed,7,25,0,Condominium,f,,Entire home/apt,,1
1196,1393078,$38.00,Charlottenburg-Wilm.,52.509633793850654,13.261718189163352,1.0,9,1.0,1.0,10.0,Real Bed,3,1125,325,Apartment,f,,Private room,,1
18060,23782684,$33.00,Neukölln,52.47884888994845,13.445747463901641,1.0,0,1.0,0.0,10.0,Real Bed,14,32,0,Apartment,f,,Entire home/apt,,1
7618,11225429,$65.00,Charlottenburg-Wilm.,52.49275725829187,13.318015688762607,1.5,30,2.0,1.0,,Real Bed,4,1125,365,Condominium,f,,Private room,,1
4444,6847300,$140.00,Pankow,52.65167036876735,13.489744557849214,2.0,0,4.0,3.0,,Real Bed,1,1125,0,Apartment,f,$40.00,Entire home/apt,,1
11128,16633391,$65.00,Charlottenburg-Wilm.,52.52486742103189,13.297783791695712,1.0,5,2.0,2.0,10.0,Real Bed,2,1125,8,Apartment,f,$40.00,Entire home/apt,,1
15514,21338944,$80.00,Friedrichshain-Kreuzberg,52.49314605823876,13.382443953243243,1.5,0,1.0,1.0,10.0,Real Bed,4,10,42,Apartment,f,$0.00,Private room,,1
5722,8164759,$35.00,Mitte,52.548433412736934,13.356950222011635,1.0,0,1.0,0.0,6.0,Real Bed,5,1125,0,Apartment,f,,Entire home/apt,,1
19969,26662151,$63.00,Pankow,52.529640198445634,13.43269959720603,1.0,5,2.0,1.0,9.0,Real Bed,3,18,318,Apartment,f,$40.00,Entire home/apt,,1
10695,16145335,$29.00,Friedrichshain-Kreuzberg,52.491286540550355,13.420764362795728,1.0,0,1.0,1.0,,Real Bed,2,23,0,Apartment,f,,Private room,,1
18753,24764707,$90.00,Treptow - Köpenick,52.4902566300276,13.440853011116134,1.0,24,1.0,1.0,10.0,Real Bed,1,90,174,Guest suite,f,$20.00,Private room,,1
4967,7472120,$25.00,Neukölln,52.48107080724425,13.422792117958275,1.0,0,1.0,1.0,10.0,Real Bed,2,8,0,Apartment,f,,Private room,,1
18601,24550916,$44.00,Friedrichshain-Kreuzberg,52.49126186293546,13.39544324906718,1.5,0,1.0,1.0,9.0,Real Bed,1,1125,35,Apartment,f,,Private room,,1
10410,15694049,$22.00,Charlottenburg-Wilm.,52.49895106310217,13.292630275110586,1.0,0,2.0,0.0,,Real Bed,120,600,311,Apartment,f,$80.00,Entire home/apt,,1
4009,6258297,$16.00,Mitte,52.5272309866955,13.354153520417954,1.0,0,1.0,1.0,10.0,Real Bed,4,1125,0,Apartment,f,$5.00,Private room,,2
15515,21342958,$27.00,Steglitz - Zehlendorf,52.45998067848667,13.344433507204007,1.0,12,1.0,1.0,10.0,Real Bed,5,15,22,Apartment,f,,Entire home/apt,,1
3583,5449281,$50.00,Pankow,52.5365161674883,13.429182716426196,1.0,0,1.0,1.0,10.0,Real Bed,3,1125,0,Apartment,f,$15.00,Entire home/apt,,1
22311,29621521,$60.00,Pankow,52.536848768052934,13.406644347084562,1.0,22,5.0,2.0,,Real Bed,3,24,76,Apartment,f,$25.00,Entire home/apt,,2
18020,23744441,$50.00,Mitte,52.54319183867399,13.376059081798244,1.0,0,1.0,1.0,10.0,Real Bed,2,1125,0,Apartment,f,$0.00,Entire home/apt,,2
18852,24904672,$50.00,Friedrichshain-Kreuzberg,52.506279940600564,13.4688943548033,1.0,28,1.0,1.0,9.0,Real Bed,2,14,88,Apartment,f,,Private room,,1
12424,18364724,$24.00,Mitte,52.52213055957097,13.354281680273344,1.0,10,1.0,1.0,10.0,Real Bed,1,5,254,Apartment,f,$4.00,Private room,,1
8277,12165273,$15.00,Neukölln,52.48477220884351,13.435941243991374,1.0,0,1.0,1.0,,Real Bed,20,1125,0,Condominium,f,$10.00,Private room,,1
3667,5610792,$39.00,Friedrichshain-Kreuzberg,52.51651901070509,13.46362940998706,1.0,6,2.0,1.0,9.0,Real Bed,3,1125,6,Apartment,f,$15.00,Private room,,1
12474,18419394,$35.00,Friedrichshain-Kreuzberg,52.49031005610565,13.390384433182843,1.0,0,1.0,1.0,10.0,Real Bed,3,1125,0,Apartment,f,,Entire home/apt,,1
12782,18800457,$17.00,Neukölln,52.451459599860065,13.44014598072052,1.0,0,2.0,1.0,10.0,Real Bed,5,42,0,Apartment,f,,Private room,,1
10211,15283333,$70.00,Neukölln,52.48191492240456,13.42809465520336,1.0,0,1.0,1.0,8.0,Real Bed,5,1125,35,Apartment,f,$20.00,Private room,,1
3423,5200731,$25.00,Neukölln,52.48166147036148,13.433323693123416,1.0,9,1.0,1.0,10.0,Real Bed,2,4,36,Apartment,f,$6.00,Private room,,1
10717,16162003,$45.00,Pankow,52.532670436270436,13.42325711469159,1.0,0,1.0,0.0,8.0,Real Bed,63,300,256,Apartment,f,$50.00,Entire home/apt,,1
8199,12036128,$25.00,Tempelhof - Schöneberg,52.49774778276061,13.362228449409056,1.0,0,1.0,1.0,10.0,Real Bed,2,17,0,Apartment,f,,Private room,,1
18793,24820002,$29.00,Charlottenburg-Wilm.,52.49488038734506,13.275773448702099,1.0,0,1.0,1.0,10.0,Real Bed,10,65,37,House,f,,Private room,,1
20913,27865782,$40.00,Mitte,52.50526200022541,13.34785716463859,1.0,8,2.0,1.0,9.0,Real Bed,2,1125,8,Apartment,f,,Private room,,1
5366,7800129,$72.00,Mitte,52.54396203555849,13.358363695852251,1.0,0,2.0,1.0,9.0,Real Bed,2,1125,0,Apartment,f,,Entire home/apt,,1
17313,23052910,$22.00,Friedrichshain-Kreuzberg,52.52439678664029,13.451200372886017,1.0,0,1.0,1.0,10.0,Real Bed,5,21,0,Apartment,f,$10.00,Private room,,1
2895,4385890,$49.00,Charlottenburg-Wilm.,52.518777915074644,13.314658651288548,1.0,0,1.0,1.0,9.0,Real Bed,9,30,0,Apartment,f,$10.00,Entire home/apt,,1
14122,20135199,$18.00,Pankow,52.52935810914492,13.449635920244225,1.0,0,1.0,1.0,10.0,Real Bed,3,5,0,Apartment,f,$10.00,Private room,,1
1296,1564469,$32.00,Friedrichshain-Kreuzberg,52.49577112966937,13.423509984047199,1.0,0,2.0,1.0,9.0,Real Bed,60,200,194,Apartment,f,$70.00,Entire home/apt,,2
3642,5547378,$30.00,Neukölln,52.486909152063106,13.424501085832492,1.0,0,1.0,1.0,,Futon,1,1125,0,Apartment,f,,Private room,,1
19404,25798962,$199.00,Friedrichshain-Kreuzberg,52.50654355662181,13.437923851750142,1.5,5,1.0,1.0,10.0,Real Bed,30,1100,231,Apartment,f,$80.00,Entire home/apt,,1
20699,27600773,$215.00,Mitte,52.530821626475316,13.369879461316565,1.0,23,3.0,2.0,,Real Bed,14,90,173,Serviced apartment,f,,Entire home/apt,,1
22207,29501394,$56.00,Pankow,52.552954030665504,13.405988773373158,0.5,7,3.0,0.0,,Real Bed,3,104,335,Apartment,f,$48.00,Entire home/apt,,1
22001,29253461,$25.00,Neukölln,52.48553085813103,13.446496190971036,1.0,5,1.0,1.0,10.0,Real Bed,4,7,14,Apartment,f,,Private room,,1
8548,12818279,$40.00,Pankow,52.5310473072085,13.422495894876011,1.0,0,1.0,1.0,10.0,Real Bed,25,60,224,Apartment,f,$40.00,Entire home/apt,,1
5451,7872687,$33.00,Neukölln,52.47062421977432,13.44507595278345,1.0,0,1.0,1.0,9.0,Real Bed,4,17,0,Apartment,f,,Private room,,1
10685,16132638,$60.00,Friedrichshain-Kreuzberg,52.509691650196544,13.464079393872249,1.0,0,1.0,1.0,10.0,Real Bed,3,8,4,Apartment,f,$15.00,Entire home/apt,,1
15449,21272090,$23.00,Mitte,52.53143976225752,13.335014801907365,1.0,0,1.0,1.0,9.0,Real Bed,3,31,0,Apartment,f,,Private room,,1
7866,11576991,$60.00,Charlottenburg-Wilm.,52.508686197644714,13.269723163911545,1.0,0,1.0,1.0,,Real Bed,1,1125,0,Apartment,f,,Entire home/apt,,1
12867,18883715,$30.00,Mitte,52.52439710772442,13.418212869375653,1.0,0,1.0,1.0,10.0,Real Bed,3,6,34,Apartment,f,$0.00,Private room,,1
14607,20576511,$31.00,Mitte,52.541616595444005,13.361613421056044,1.0,0,1.0,1.0,10.0,Real Bed,2,59,0,Apartment,f,$5.00,Private room,,1
9797,14607897,$40.00,Mitte,52.53245748309638,13.348715989481065,1.0,0,1.0,1.0,10.0,Real Bed,1,6,0,Apartment,f,,Private room,,1
11755,17511992,$85.00,Friedrichshain-Kreuzberg,52.51028898066023,13.466902049046462,1.0,3,1.0,0.0,10.0,Real Bed,3,15,24,Apartment,f,$10.00,Entire home/apt,,1
13979,20012832,$30.00,Friedrichshain-Kreuzberg,52.49333468862009,13.434029187026708,1.0,0,1.0,1.0,10.0,Real Bed,2,14,0,Apartment,f,$15.00,Private room,,1
9738,14507840,$20.00,Pankow,52.532347060116656,13.431720638308564,1.0,0,1.0,1.0,10.0,Real Bed,3,28,0,Apartment,f,,Private room,,1
14385,20371169,$29.00,Tempelhof - Schöneberg,52.48566614211531,13.364560143827276,1.0,22,1.0,1.0,10.0,Real Bed,1,1125,82,Apartment,f,$10.00,Private room,,1
6474,9380006,$33.00,Friedrichshain-Kreuzberg,52.511767223863345,13.462458081349158,1.0,0,1.0,1.0,10.0,Real Bed,3,1125,0,Apartment,f,$15.00,Entire home/apt,,1
8811,13269263,$10.00,Mitte,52.54759295235271,13.350429857152335,1.0,0,1.0,1.0,10.0,Real Bed,2,1125,0,Apartment,f,$0.00,Shared room,,1
492,523052,$51.00,Treptow - Köpenick,52.4326785755464,13.709021574112976,1.0,18,1.0,1.0,10.0,Real Bed,3,1125,282,Apartment,f,,Entire home/apt,0.0,1
